Date/Time,Event,Session ID,Temp,Humidity,Methane - 12 bit ADC
"March 11, 2021 at 07:14PM",ece477,101473,74.78631F,78.69%,707
"March 11, 2021 at 07:14PM",ece477,101474,74.78631F,78.75%,708
"March 11, 2021 at 07:14PM",ece477,101475,74.78631F,78.79%,711
"March 11, 2021 at 07:14PM",ece477,101476,74.78631F,78.73%,707
"March 11, 2021 at 07:14PM",ece477,101477,74.78631F,78.73%,709
"March 11, 2021 at 07:14PM",ece477,101478,74.81833F,78.67%,709
"March 11, 2021 at 07:14PM",ece477,101479,74.78631F,78.78%,706
"March 11, 2021 at 07:14PM",ece477,101480,74.81833F,78.57%,797
"March 11, 2021 at 07:14PM",ece477,101481,74.85034F,78.80%,717
"March 11, 2021 at 07:14PM",ece477,101482,74.81833F,78.93%,710
"March 11, 2021 at 07:15PM",ece477,101483,74.81833F,78.81%,710
"March 11, 2021 at 07:15PM",ece477,101484,74.81833F,78.73%,709
"March 11, 2021 at 07:15PM",ece477,101485,74.85034F,78.79%,710
"March 11, 2021 at 07:15PM",ece477,101486,74.78631F,78.84%,707
"March 11, 2021 at 07:15PM",ece477,101487,74.81833F,78.88%,711
"March 11, 2021 at 07:15PM",ece477,101488,74.78631F,78.91%,702
"March 11, 2021 at 07:15PM",ece477,101489,74.7223F,78.86%,715
"March 11, 2021 at 07:15PM",ece477,101490,74.75431F,78.92%,718
"March 11, 2021 at 07:15PM",ece477,101491,74.75431F,78.88%,718
"March 11, 2021 at 07:15PM",ece477,101492,74.75431F,78.83%,704
"March 11, 2021 at 07:16PM",ece477,101493,74.75431F,79.00%,715
"March 11, 2021 at 07:16PM",ece477,101494,74.75431F,78.94%,720
"March 11, 2021 at 07:16PM",ece477,101495,74.69028F,78.88%,710
"March 11, 2021 at 07:16PM",ece477,101496,74.75431F,78.93%,708
"March 11, 2021 at 07:16PM",ece477,101497,74.7223F,78.62%,711
"March 11, 2021 at 07:16PM",ece477,101498,74.78631F,78.73%,709
"March 11, 2021 at 07:16PM",ece477,101499,74.7223F,78.74%,713
"March 11, 2021 at 07:16PM",ece477,101500,74.78631F,78.95%,717
"March 11, 2021 at 07:16PM",ece477,101501,74.69028F,78.92%,711
"March 11, 2021 at 07:16PM",ece477,101502,74.75431F,78.84%,707
"March 11, 2021 at 07:17PM",ece477,101503,74.75431F,78.89%,715
"March 11, 2021 at 07:17PM",ece477,101504,74.75431F,78.96%,711
"March 11, 2021 at 07:17PM",ece477,101505,74.75431F,78.90%,705
"March 11, 2021 at 07:17PM",ece477,101506,74.7223F,78.99%,713
"March 11, 2021 at 07:17PM",ece477,101507,74.65828F,78.88%,707
"March 11, 2021 at 07:17PM",ece477,101508,74.75431F,78.95%,708
"March 11, 2021 at 07:17PM",ece477,101509,74.69028F,78.93%,705
"March 11, 2021 at 07:17PM",ece477,101510,74.65828F,78.74%,707
"March 11, 2021 at 07:17PM",ece477,101511,74.69028F,78.91%,709
"March 11, 2021 at 07:17PM",ece477,101512,74.62627F,78.82%,715
"March 11, 2021 at 07:18PM",ece477,101513,74.69028F,78.89%,688
"March 11, 2021 at 07:18PM",ece477,101514,74.69028F,78.77%,713
"March 11, 2021 at 07:18PM",ece477,101515,74.69028F,78.87%,710
"March 11, 2021 at 07:18PM",ece477,101516,74.69028F,78.85%,716
"March 11, 2021 at 07:18PM",ece477,101517,74.75431F,78.80%,713
"March 11, 2021 at 07:18PM",ece477,101518,74.69028F,78.88%,714
"March 11, 2021 at 07:18PM",ece477,101519,74.69028F,78.84%,708
"March 11, 2021 at 07:18PM",ece477,101520,74.65828F,78.83%,713
"March 11, 2021 at 07:18PM",ece477,101521,74.62627F,78.89%,718
"March 11, 2021 at 07:18PM",ece477,101522,74.65828F,78.88%,713
"March 11, 2021 at 07:19PM",ece477,101523,74.69028F,78.95%,711
"March 11, 2021 at 07:19PM",ece477,101524,74.65828F,79.01%,709
"March 11, 2021 at 07:19PM",ece477,101525,74.69028F,79.13%,713
"March 11, 2021 at 07:19PM",ece477,101526,74.69028F,78.89%,715
"March 11, 2021 at 07:19PM",ece477,101527,74.65828F,79.00%,711
"March 11, 2021 at 07:19PM",ece477,101528,74.65828F,79.01%,704
"March 11, 2021 at 07:19PM",ece477,101529,74.69028F,78.86%,705
"March 11, 2021 at 07:19PM",ece477,101530,74.69028F,79.02%,708
"March 11, 2021 at 07:19PM",ece477,101531,74.65828F,78.98%,709
"March 11, 2021 at 07:19PM",ece477,101532,74.62627F,79.05%,709
"March 11, 2021 at 07:20PM",ece477,101533,74.69028F,79.05%,709
"March 11, 2021 at 07:20PM",ece477,101534,74.69028F,79.13%,651
"March 11, 2021 at 07:20PM",ece477,101535,74.75431F,79.05%,711
"March 11, 2021 at 07:20PM",ece477,101536,74.65828F,79.04%,710
"March 11, 2021 at 07:20PM",ece477,101537,74.69028F,79.12%,706
"March 11, 2021 at 07:20PM",ece477,101538,74.65828F,79.26%,707
"March 11, 2021 at 07:20PM",ece477,101539,74.7223F,79.03%,705
"March 11, 2021 at 07:20PM",ece477,101540,74.65828F,79.03%,706
"March 11, 2021 at 07:20PM",ece477,101541,74.65828F,79.09%,710
"March 11, 2021 at 07:20PM",ece477,101542,74.62627F,79.10%,710
"March 11, 2021 at 07:21PM",ece477,101543,74.62627F,79.18%,715
"March 11, 2021 at 07:21PM",ece477,101544,74.65828F,79.23%,706
"March 11, 2021 at 07:21PM",ece477,101545,74.62627F,79.00%,706
"March 11, 2021 at 07:21PM",ece477,101546,74.59425F,79.28%,707
"March 11, 2021 at 07:21PM",ece477,101547,74.62627F,79.20%,713
"March 11, 2021 at 07:21PM",ece477,101548,74.53023F,79.19%,704
"March 11, 2021 at 07:21PM",ece477,101549,74.59425F,79.17%,706
"March 11, 2021 at 07:21PM",ece477,101550,74.62627F,79.18%,707
"March 11, 2021 at 07:21PM",ece477,101551,74.62627F,79.09%,713
"March 11, 2021 at 07:21PM",ece477,101552,74.65828F,79.18%,713
"March 11, 2021 at 07:22PM",ece477,101553,74.59425F,79.22%,709
"March 11, 2021 at 07:22PM",ece477,101554,74.62627F,79.11%,713
"March 11, 2021 at 07:22PM",ece477,101555,74.59425F,79.10%,715
"March 11, 2021 at 07:22PM",ece477,101556,74.56224F,79.12%,710
"March 11, 2021 at 07:22PM",ece477,101557,74.56224F,79.21%,713
"March 11, 2021 at 07:22PM",ece477,101558,74.59425F,79.11%,708
"March 11, 2021 at 07:22PM",ece477,101559,74.56224F,79.06%,717
"March 11, 2021 at 07:22PM",ece477,101560,74.53023F,79.18%,709
"March 11, 2021 at 07:22PM",ece477,101561,74.53023F,79.15%,711
"March 11, 2021 at 07:22PM",ece477,101562,74.53023F,79.21%,711
"March 11, 2021 at 07:23PM",ece477,101563,74.59425F,79.17%,711
"March 11, 2021 at 07:23PM",ece477,101564,74.59425F,79.19%,710
"March 11, 2021 at 07:23PM",ece477,101565,74.56224F,79.19%,708
"March 11, 2021 at 07:23PM",ece477,101566,74.49822F,79.33%,716
"March 11, 2021 at 07:23PM",ece477,101567,74.56224F,79.28%,716
"March 11, 2021 at 07:23PM",ece477,101568,74.59425F,79.33%,704
"March 11, 2021 at 07:23PM",ece477,101569,74.56224F,79.31%,718
"March 11, 2021 at 07:23PM",ece477,101570,74.53023F,79.29%,705
"March 11, 2021 at 07:23PM",ece477,101571,74.53023F,79.32%,715
"March 11, 2021 at 07:23PM",ece477,101572,74.56224F,79.18%,715
"March 11, 2021 at 07:24PM",ece477,101573,74.56224F,79.16%,719
"March 11, 2021 at 07:24PM",ece477,101574,74.56224F,79.35%,708
"March 11, 2021 at 07:24PM",ece477,101575,74.49822F,79.30%,707
"March 11, 2021 at 07:24PM",ece477,101576,74.53023F,79.32%,709
"March 11, 2021 at 07:24PM",ece477,101577,74.56224F,79.41%,711
"March 11, 2021 at 07:24PM",ece477,101578,74.53023F,79.26%,715
"March 11, 2021 at 07:24PM",ece477,101579,74.49822F,79.39%,718
"March 11, 2021 at 07:24PM",ece477,101580,74.46621F,79.39%,715
"March 11, 2021 at 07:24PM",ece477,101581,74.53023F,79.54%,714
"March 11, 2021 at 07:24PM",ece477,101582,74.56224F,79.43%,714
"March 11, 2021 at 07:25PM",ece477,101583,74.53023F,79.31%,713
"March 11, 2021 at 07:25PM",ece477,101584,74.56224F,79.45%,718
"March 11, 2021 at 07:25PM",ece477,101585,74.49822F,79.44%,711
"March 11, 2021 at 07:25PM",ece477,101586,74.49822F,79.44%,713
"March 11, 2021 at 07:25PM",ece477,101587,74.53023F,79.41%,703
"March 11, 2021 at 07:25PM",ece477,101588,74.49822F,79.40%,711
"March 11, 2021 at 07:25PM",ece477,101589,74.49822F,79.37%,714
"March 11, 2021 at 07:25PM",ece477,101590,74.56224F,79.53%,715
"March 11, 2021 at 07:25PM",ece477,101591,74.53023F,79.55%,707
"March 11, 2021 at 07:25PM",ece477,101592,74.53023F,79.41%,713
"March 11, 2021 at 07:26PM",ece477,101593,74.56224F,79.57%,715
"March 11, 2021 at 07:26PM",ece477,101594,74.56224F,79.60%,713
"March 11, 2021 at 07:26PM",ece477,101595,74.53023F,79.75%,719
"March 11, 2021 at 07:26PM",ece477,101596,74.53023F,79.56%,711
"March 11, 2021 at 07:26PM",ece477,101597,74.53023F,79.55%,719
"March 11, 2021 at 07:26PM",ece477,101598,74.49822F,79.56%,717
"March 11, 2021 at 07:26PM",ece477,101599,74.53023F,79.47%,709
"March 11, 2021 at 07:26PM",ece477,101600,74.53023F,79.54%,715
"March 11, 2021 at 07:26PM",ece477,101601,74.53023F,79.41%,707
"March 11, 2021 at 07:26PM",ece477,101602,74.53023F,79.53%,715
"March 11, 2021 at 07:27PM",ece477,101603,74.46621F,79.50%,715
"March 11, 2021 at 07:27PM",ece477,101604,74.49822F,79.64%,709
"March 11, 2021 at 07:27PM",ece477,101605,74.49822F,79.68%,714
"March 11, 2021 at 07:27PM",ece477,101606,74.49822F,79.45%,715
"March 11, 2021 at 07:27PM",ece477,101607,74.49822F,79.62%,731
"March 11, 2021 at 07:27PM",ece477,101608,74.40219F,79.36%,708
"March 11, 2021 at 07:27PM",ece477,101609,74.4342F,79.67%,714
"March 11, 2021 at 07:27PM",ece477,101610,74.4342F,79.59%,711
"March 11, 2021 at 07:27PM",ece477,101611,74.4342F,79.61%,713
"March 11, 2021 at 07:27PM",ece477,101612,74.4342F,79.49%,710
"March 11, 2021 at 07:28PM",ece477,101613,74.53023F,79.53%,720
"March 11, 2021 at 07:28PM",ece477,101614,74.46621F,79.55%,713
"March 11, 2021 at 07:28PM",ece477,101615,74.46621F,79.59%,713
"March 11, 2021 at 07:28PM",ece477,101616,74.46621F,79.56%,717
"March 11, 2021 at 07:28PM",ece477,101617,74.49822F,79.53%,709
"March 11, 2021 at 07:28PM",ece477,101618,74.49822F,79.60%,713
"March 11, 2021 at 07:28PM",ece477,101619,74.4342F,79.62%,710
"March 11, 2021 at 07:28PM",ece477,101620,74.4342F,79.64%,711
"March 11, 2021 at 07:28PM",ece477,101621,74.46621F,79.66%,706
"March 11, 2021 at 07:28PM",ece477,101622,74.40219F,79.62%,715
"March 11, 2021 at 07:29PM",ece477,101623,74.46621F,79.62%,711
"March 11, 2021 at 07:29PM",ece477,101624,74.4342F,79.65%,710
"March 11, 2021 at 07:29PM",ece477,101625,74.4342F,79.53%,714
"March 11, 2021 at 07:29PM",ece477,101626,74.46621F,79.60%,711
"March 11, 2021 at 07:29PM",ece477,101627,74.37018F,79.53%,705
"March 11, 2021 at 07:29PM",ece477,101628,74.4342F,79.61%,713
"March 11, 2021 at 07:29PM",ece477,101629,74.4342F,79.67%,709
"March 11, 2021 at 07:29PM",ece477,101630,74.37018F,79.58%,712
"March 11, 2021 at 07:29PM",ece477,101631,74.40219F,79.69%,716
"March 11, 2021 at 07:29PM",ece477,101632,74.40219F,79.65%,716
"March 11, 2021 at 07:30PM",ece477,101633,74.46621F,79.68%,715
"March 11, 2021 at 07:30PM",ece477,101634,74.40219F,79.70%,719
"March 11, 2021 at 07:30PM",ece477,101635,74.37018F,79.76%,715
"March 11, 2021 at 07:30PM",ece477,101636,74.40219F,79.67%,709
"March 11, 2021 at 07:30PM",ece477,101637,74.40219F,79.80%,713
"March 11, 2021 at 07:30PM",ece477,101638,74.4342F,79.78%,709
"March 11, 2021 at 07:30PM",ece477,101639,74.40219F,79.77%,718
"March 11, 2021 at 07:30PM",ece477,101640,74.37018F,79.60%,710
"March 11, 2021 at 07:30PM",ece477,101641,74.37018F,79.61%,818
"March 11, 2021 at 07:30PM",ece477,101642,74.40219F,79.61%,719
"March 11, 2021 at 07:31PM",ece477,101643,74.33816F,79.66%,807
"March 11, 2021 at 07:31PM",ece477,101644,74.37018F,79.76%,714
"March 11, 2021 at 07:31PM",ece477,101645,74.37018F,79.82%,711
"March 11, 2021 at 07:31PM",ece477,101646,74.33816F,79.75%,713
"March 11, 2021 at 07:31PM",ece477,101647,74.37018F,79.70%,711
"March 11, 2021 at 07:31PM",ece477,101648,74.40219F,79.69%,715
"March 11, 2021 at 07:31PM",ece477,101649,74.33816F,79.83%,711
"March 11, 2021 at 07:31PM",ece477,101650,74.33816F,79.72%,704
"March 11, 2021 at 07:31PM",ece477,101651,74.40219F,79.73%,718
"March 11, 2021 at 07:31PM",ece477,101652,74.37018F,79.98%,711
"March 11, 2021 at 07:32PM",ece477,101653,74.40219F,79.80%,712
"March 11, 2021 at 07:32PM",ece477,101654,74.37018F,79.83%,720
"March 11, 2021 at 07:32PM",ece477,101655,74.37018F,79.77%,710
"March 11, 2021 at 07:32PM",ece477,101656,74.33816F,79.80%,711
"March 11, 2021 at 07:32PM",ece477,101657,74.33816F,79.74%,715
"March 11, 2021 at 07:32PM",ece477,101658,74.33816F,79.83%,707
"March 11, 2021 at 07:32PM",ece477,101659,74.33816F,79.85%,711
"March 11, 2021 at 07:32PM",ece477,101660,74.30615F,79.75%,720
"March 11, 2021 at 07:32PM",ece477,101661,74.27415F,79.68%,715
"March 11, 2021 at 07:32PM",ece477,101662,74.27415F,79.78%,713
"March 11, 2021 at 07:33PM",ece477,101663,74.24213F,79.77%,710
"March 11, 2021 at 07:33PM",ece477,101664,74.27415F,79.82%,709
"March 11, 2021 at 07:33PM",ece477,101665,74.27415F,79.74%,711
"March 11, 2021 at 07:33PM",ece477,101666,74.30615F,79.83%,705
"March 11, 2021 at 07:33PM",ece477,101667,74.24213F,79.68%,705
"March 11, 2021 at 07:33PM",ece477,101668,74.27415F,79.79%,714
"March 11, 2021 at 07:33PM",ece477,101669,74.24213F,79.82%,713
"March 11, 2021 at 07:33PM",ece477,101670,74.24213F,79.78%,816
"March 11, 2021 at 07:33PM",ece477,101671,74.21013F,79.95%,717
"March 11, 2021 at 07:33PM",ece477,101672,74.24213F,79.77%,710
"March 11, 2021 at 07:34PM",ece477,101673,74.30615F,79.90%,720
"March 11, 2021 at 07:34PM",ece477,101674,74.21013F,79.84%,715
"March 11, 2021 at 07:34PM",ece477,101675,74.21013F,79.90%,705
"March 11, 2021 at 07:34PM",ece477,101676,74.24213F,79.92%,708
"March 11, 2021 at 07:34PM",ece477,101677,74.21013F,79.97%,707
"March 11, 2021 at 07:34PM",ece477,101678,74.17812F,79.96%,711
"March 11, 2021 at 07:34PM",ece477,101679,74.17812F,79.86%,709
"March 11, 2021 at 07:34PM",ece477,101680,74.21013F,80.02%,715
"March 11, 2021 at 07:34PM",ece477,101681,74.24213F,79.95%,715
"March 11, 2021 at 07:34PM",ece477,101682,74.21013F,79.96%,712
"March 11, 2021 at 07:35PM",ece477,101683,74.17812F,79.91%,717
"March 11, 2021 at 07:35PM",ece477,101684,74.17812F,79.95%,714
"March 11, 2021 at 07:35PM",ece477,101685,74.17812F,79.87%,720
"March 11, 2021 at 07:35PM",ece477,101686,74.24213F,79.94%,709
"March 11, 2021 at 07:35PM",ece477,101687,74.17812F,80.01%,710
"March 11, 2021 at 07:35PM",ece477,101688,74.21013F,80.01%,714
"March 11, 2021 at 07:35PM",ece477,101689,74.17812F,79.94%,708
"March 11, 2021 at 07:35PM",ece477,101690,74.21013F,79.81%,719
"March 11, 2021 at 07:35PM",ece477,101691,74.21013F,79.97%,720
"March 11, 2021 at 07:35PM",ece477,101692,74.17812F,79.94%,704
"March 11, 2021 at 07:36PM",ece477,101693,74.21013F,80.04%,715
"March 11, 2021 at 07:36PM",ece477,101694,74.24213F,80.16%,713
"March 11, 2021 at 07:36PM",ece477,101695,74.17812F,79.95%,715
"March 11, 2021 at 07:36PM",ece477,101696,74.1461F,80.02%,704
"March 11, 2021 at 07:36PM",ece477,101697,74.17812F,79.99%,713
"March 11, 2021 at 07:36PM",ece477,101698,74.21013F,79.98%,709
"March 11, 2021 at 07:36PM",ece477,101699,74.21013F,80.08%,707
"March 11, 2021 at 07:36PM",ece477,101700,74.21013F,80.06%,711
"March 11, 2021 at 07:36PM",ece477,101701,74.21013F,79.93%,709
"March 11, 2021 at 07:36PM",ece477,101702,74.17812F,79.95%,710
"March 11, 2021 at 07:37PM",ece477,101703,74.24213F,79.91%,715
"March 11, 2021 at 07:37PM",ece477,101704,74.24213F,80.20%,713
"March 11, 2021 at 07:37PM",ece477,101705,74.21013F,80.06%,705
"March 11, 2021 at 07:37PM",ece477,101706,74.21013F,80.17%,715
"March 11, 2021 at 07:37PM",ece477,101707,74.21013F,79.99%,714
"March 11, 2021 at 07:37PM",ece477,101708,74.17812F,80.22%,710
"March 11, 2021 at 07:37PM",ece477,101709,74.17812F,80.15%,663
"March 11, 2021 at 07:37PM",ece477,101710,74.17812F,80.07%,718
"March 11, 2021 at 07:37PM",ece477,101711,74.11409F,80.15%,715
"March 11, 2021 at 07:37PM",ece477,101712,74.1461F,80.06%,720
"March 11, 2021 at 07:38PM",ece477,101713,74.24213F,80.15%,714
"March 11, 2021 at 07:38PM",ece477,101714,74.17812F,80.17%,663
"March 11, 2021 at 07:38PM",ece477,101715,74.17812F,80.18%,655
"March 11, 2021 at 07:38PM",ece477,101716,74.21013F,80.19%,716
"March 11, 2021 at 07:38PM",ece477,101717,74.11409F,80.02%,714
"March 11, 2021 at 07:38PM",ece477,101718,74.1461F,80.13%,708
"March 11, 2021 at 07:38PM",ece477,101719,74.1461F,80.13%,705
"March 11, 2021 at 07:38PM",ece477,101720,74.11409F,80.18%,714
"March 11, 2021 at 07:38PM",ece477,101721,74.1461F,80.17%,719
"March 11, 2021 at 07:38PM",ece477,101722,74.1461F,80.25%,713
"March 11, 2021 at 07:39PM",ece477,101723,74.1461F,80.19%,720
"March 11, 2021 at 07:39PM",ece477,101724,74.1461F,80.28%,712
"March 11, 2021 at 07:39PM",ece477,101725,74.11409F,80.19%,707
"March 11, 2021 at 07:39PM",ece477,101726,74.11409F,80.24%,714
"March 11, 2021 at 07:39PM",ece477,101727,74.08208F,80.17%,707
"March 11, 2021 at 07:39PM",ece477,101728,74.1461F,80.20%,713
"March 11, 2021 at 07:39PM",ece477,101729,74.08208F,80.34%,711
"March 11, 2021 at 07:39PM",ece477,101730,74.05006F,80.14%,706
"March 11, 2021 at 07:39PM",ece477,101731,74.08208F,80.11%,707
"March 11, 2021 at 07:39PM",ece477,101732,74.1461F,80.26%,709
"March 11, 2021 at 07:40PM",ece477,101733,74.08208F,80.14%,710
"March 11, 2021 at 07:40PM",ece477,101734,74.08208F,80.20%,705
"March 11, 2021 at 07:40PM",ece477,101735,74.08208F,80.24%,711
"March 11, 2021 at 07:40PM",ece477,101736,74.08208F,80.03%,695
"March 11, 2021 at 07:40PM",ece477,101737,74.01806F,80.17%,715
"March 11, 2021 at 07:40PM",ece477,101738,74.01806F,80.10%,714
"March 11, 2021 at 07:40PM",ece477,101739,73.98605F,80.18%,717
"March 11, 2021 at 07:40PM",ece477,101740,73.92203F,80.15%,713
"March 11, 2021 at 07:40PM",ece477,101741,73.89001F,80.26%,714
"March 11, 2021 at 07:40PM",ece477,101742,73.98605F,80.30%,705
"March 11, 2021 at 07:41PM",ece477,101743,73.95404F,80.15%,713
"March 11, 2021 at 07:41PM",ece477,101744,73.95404F,80.11%,709
"March 11, 2021 at 07:41PM",ece477,101745,73.92203F,80.31%,709
"March 11, 2021 at 07:41PM",ece477,101746,73.92203F,80.31%,708
"March 11, 2021 at 07:41PM",ece477,101747,73.98605F,80.11%,709
"March 11, 2021 at 07:41PM",ece477,101748,73.89001F,80.27%,707
"March 11, 2021 at 07:41PM",ece477,101749,73.95404F,80.21%,708
"March 11, 2021 at 07:41PM",ece477,101750,73.858F,80.35%,715
"March 11, 2021 at 07:41PM",ece477,101751,73.89001F,80.18%,707
"March 11, 2021 at 07:41PM",ece477,101752,73.79398F,80.19%,700
"March 11, 2021 at 07:42PM",ece477,101753,73.79398F,80.02%,694
"March 11, 2021 at 07:42PM",ece477,101754,73.82599F,80.15%,704
"March 11, 2021 at 07:42PM",ece477,101755,73.79398F,80.15%,706
"March 11, 2021 at 07:42PM",ece477,101756,73.79398F,80.12%,701
"March 11, 2021 at 07:42PM",ece477,101757,73.72997F,80.06%,706
"March 11, 2021 at 07:42PM",ece477,101758,73.66594F,80.10%,704
"March 11, 2021 at 07:42PM",ece477,101759,73.66594F,79.96%,692
"March 11, 2021 at 07:42PM",ece477,101760,73.72997F,80.00%,704
"March 11, 2021 at 07:42PM",ece477,101761,73.66594F,79.95%,698
"March 11, 2021 at 07:42PM",ece477,101762,73.66594F,79.93%,708
"March 11, 2021 at 07:43PM",ece477,101763,73.66594F,79.94%,701
"March 11, 2021 at 07:43PM",ece477,101764,73.69795F,80.08%,705
"March 11, 2021 at 07:43PM",ece477,101765,73.66594F,80.04%,701
"March 11, 2021 at 07:43PM",ece477,101766,73.72997F,79.85%,701
"March 11, 2021 at 07:43PM",ece477,101767,73.63393F,79.99%,705
"March 11, 2021 at 07:43PM",ece477,101768,73.66594F,80.04%,709
"March 11, 2021 at 07:43PM",ece477,101769,73.72997F,80.03%,704
"March 11, 2021 at 07:43PM",ece477,101770,73.63393F,80.18%,704
"March 11, 2021 at 07:43PM",ece477,101771,73.63393F,80.02%,704
"March 11, 2021 at 07:43PM",ece477,101772,73.69795F,80.20%,706
"March 11, 2021 at 07:44PM",ece477,101773,73.69795F,80.07%,707
"March 11, 2021 at 07:44PM",ece477,101774,73.69795F,80.09%,703
"March 11, 2021 at 07:44PM",ece477,101775,73.72997F,80.11%,704
"March 11, 2021 at 07:44PM",ece477,101776,73.66594F,80.21%,709
"March 11, 2021 at 07:44PM",ece477,101777,73.69795F,80.26%,708
"March 11, 2021 at 07:44PM",ece477,101778,73.69795F,80.32%,705
"March 11, 2021 at 07:44PM",ece477,101779,73.69795F,80.33%,699
"March 11, 2021 at 07:44PM",ece477,101780,73.63393F,80.35%,706
"March 11, 2021 at 07:44PM",ece477,101781,73.69795F,80.29%,699
"March 11, 2021 at 07:44PM",ece477,101782,73.69795F,80.20%,704
"March 11, 2021 at 07:45PM",ece477,101783,73.76197F,80.29%,710
"March 11, 2021 at 07:45PM",ece477,101784,73.72997F,80.36%,699
"March 11, 2021 at 07:45PM",ece477,101785,73.69795F,80.31%,703
"March 11, 2021 at 07:45PM",ece477,101786,73.66594F,80.37%,749
"March 11, 2021 at 07:45PM",ece477,101787,73.72997F,80.36%,787
"March 11, 2021 at 07:45PM",ece477,101788,73.66594F,80.34%,704
"March 11, 2021 at 07:45PM",ece477,101789,73.69795F,80.35%,709
"March 11, 2021 at 07:45PM",ece477,101790,73.69795F,80.42%,698
"March 11, 2021 at 07:45PM",ece477,101791,73.69795F,80.46%,705
"March 11, 2021 at 07:45PM",ece477,101792,73.72997F,80.50%,709
"March 11, 2021 at 07:46PM",ece477,101793,73.72997F,80.47%,708
"March 11, 2021 at 07:46PM",ece477,101794,73.66594F,80.53%,717
"March 11, 2021 at 07:46PM",ece477,101795,73.69795F,80.35%,711
"March 11, 2021 at 07:46PM",ece477,101796,73.72997F,80.56%,704
"March 11, 2021 at 07:46PM",ece477,101797,73.76197F,80.46%,710
"March 11, 2021 at 07:46PM",ece477,101798,73.76197F,80.52%,705
"March 11, 2021 at 07:46PM",ece477,101799,73.66594F,80.38%,711
"March 11, 2021 at 07:46PM",ece477,101800,73.69795F,80.53%,707
"March 11, 2021 at 07:46PM",ece477,101801,73.69795F,80.43%,711
"March 11, 2021 at 07:46PM",ece477,101802,73.76197F,80.46%,703
"March 11, 2021 at 07:47PM",ece477,101803,73.69795F,80.60%,693
"March 11, 2021 at 07:47PM",ece477,101804,73.72997F,80.47%,704
"March 11, 2021 at 07:47PM",ece477,101805,73.66594F,80.50%,703
"March 11, 2021 at 07:47PM",ece477,101806,73.72997F,80.70%,704
"March 11, 2021 at 07:47PM",ece477,101807,73.66594F,80.57%,707
"March 11, 2021 at 07:47PM",ece477,101808,73.69795F,80.49%,705
"March 11, 2021 at 07:47PM",ece477,101809,73.66594F,80.55%,707
"March 11, 2021 at 07:47PM",ece477,101810,73.69795F,80.68%,703
"March 11, 2021 at 07:47PM",ece477,101811,73.66594F,80.58%,717
"March 11, 2021 at 07:47PM",ece477,101812,73.66594F,80.52%,707
"March 11, 2021 at 07:48PM",ece477,101813,73.63393F,80.51%,712
"March 11, 2021 at 07:48PM",ece477,101814,73.66594F,80.59%,711
"March 11, 2021 at 07:48PM",ece477,101815,73.60191F,80.61%,698
"March 11, 2021 at 07:48PM",ece477,101816,73.66594F,80.61%,709
"March 11, 2021 at 07:48PM",ece477,101817,73.63393F,80.64%,711
"March 11, 2021 at 07:48PM",ece477,101818,73.66594F,80.58%,709
"March 11, 2021 at 07:48PM",ece477,101819,73.60191F,80.52%,711
"March 11, 2021 at 07:48PM",ece477,101820,73.63393F,80.82%,715
"March 11, 2021 at 07:48PM",ece477,101821,73.5699F,80.56%,704
"March 11, 2021 at 07:48PM",ece477,101822,73.60191F,80.54%,709
"March 11, 2021 at 07:49PM",ece477,101823,73.5699F,80.59%,704
"March 11, 2021 at 07:49PM",ece477,101824,73.66594F,80.65%,710
"March 11, 2021 at 07:49PM",ece477,101825,73.66594F,80.55%,703
"March 11, 2021 at 07:49PM",ece477,101826,73.66594F,80.73%,707
"March 11, 2021 at 07:49PM",ece477,101827,73.66594F,80.64%,694
"March 11, 2021 at 07:49PM",ece477,101828,73.5699F,80.79%,706
"March 11, 2021 at 07:49PM",ece477,101829,73.5699F,80.58%,704
"March 11, 2021 at 07:49PM",ece477,101830,73.66594F,80.69%,707
"March 11, 2021 at 07:49PM",ece477,101831,73.66594F,80.71%,707
"March 11, 2021 at 07:49PM",ece477,101832,73.66594F,80.63%,705
"March 11, 2021 at 07:50PM",ece477,101833,73.63393F,80.73%,717
"March 11, 2021 at 07:50PM",ece477,101834,73.63393F,80.62%,706
"March 11, 2021 at 07:50PM",ece477,101835,73.63393F,80.69%,716
"March 11, 2021 at 07:50PM",ece477,101836,73.63393F,80.65%,704
"March 11, 2021 at 07:50PM",ece477,101837,73.66594F,80.63%,713
"March 11, 2021 at 07:50PM",ece477,101838,73.66594F,80.65%,709
"March 11, 2021 at 07:50PM",ece477,101839,73.66594F,80.74%,707
"March 11, 2021 at 07:50PM",ece477,101840,73.72997F,80.77%,708
"March 11, 2021 at 07:50PM",ece477,101841,73.69795F,80.74%,807
"March 11, 2021 at 07:50PM",ece477,101842,73.69795F,80.74%,712
"March 11, 2021 at 07:51PM",ece477,101843,73.66594F,80.84%,710
"March 11, 2021 at 07:51PM",ece477,101844,73.66594F,80.78%,713
"March 11, 2021 at 07:51PM",ece477,101845,73.63393F,80.89%,711
"March 11, 2021 at 07:51PM",ece477,101846,73.63393F,80.77%,706
"March 11, 2021 at 07:51PM",ece477,101847,73.66594F,80.84%,707
"March 11, 2021 at 07:51PM",ece477,101848,73.76197F,80.78%,713
"March 11, 2021 at 07:51PM",ece477,101849,73.63393F,80.86%,714
